Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore,prevalence
Modestobacter marinus,0.46319018404907975,0.6223277909738717,0.6307692307692307,0.6944444444444444,0.722972972972973,0.4864864864864865,0.40625,0.7027027027027027,0.6363636363636364,0.5,0.7307692307692307,,0.7674418604651163,0.5945945945945946,0.6111111111111112,,0.9411764705882353,0.8125,1.0,1.0,,1.0,0.625,0.8666666666666667,0.8571428571428571,0.42857142857142855,0.9285714285714286,0.8571428571428571,0.07692307692307693,0.8461538461538461,0.9166666666666666,0.7128378378378379
Bradyrhizobium sp. 6(2017),0.7269938650306749,0.0023752969121140144,0.38974358974358975,0.8222222222222222,0.4391891891891892,,,0.8513513513513513,0.16666666666666666,0.9666666666666667,0.5576923076923077,,0.7209302325581395,0.35135135135135137,,,,0.5625,0.5625,,,0.3125,0.6875,0.7333333333333333,0.7857142857142857,1.0,0.9285714285714286,0.5,,0.9230769230769231,1.0,0.7042151162790697
Paracoccus sp. AK26,0.5168711656441718,0.6152019002375297,0.7538461538461538,0.7444444444444445,0.43243243243243246,0.40540540540540543,0.4166666666666667,0.7702702702702703,0.6060606060606061,0.16666666666666666,0.6923076923076923,,0.20930232558139536,0.1891891891891892,0.8333333333333334,0.058823529411764705,0.9411764705882353,1.0,1.0,0.9375,,1.0,0.75,0.6666666666666666,,0.14285714285714285,1.0,1.0,,0.6923076923076923,0.08333333333333333,0.6923076923076923
Variovorax paradoxus,0.5920245398773006,0.5344418052256532,0.4358974358974359,0.7333333333333333,0.6351351351351351,0.3333333333333333,0.041666666666666664,0.7027027027027027,0.13636363636363635,0.65,0.7692307692307693,,0.9069767441860465,0.4594594594594595,0.6944444444444444,,0.7647058823529411,0.6875,1.0,1.0,,0.75,0.625,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,0.07692307692307693,1.0,0.9166666666666666,0.6909722222222222
Friedmanniella sagamiharensis,0.1901840490797546,0.6745843230403801,0.2564102564102564,0.6888888888888889,0.7094594594594594,0.45045045045045046,0.23958333333333334,0.7027027027027027,,0.43333333333333335,0.7884615384615384,,0.9069767441860465,0.43243243243243246,0.8611111111111112,,0.29411764705882354,0.6875,1.0,1.0,,0.9375,0.5625,0.9333333333333333,0.7857142857142857,0.42857142857142855,0.8571428571428571,0.5,0.07692307692307693,0.7692307692307693,1.0,0.6888888888888889
Geodermatophilus obscurus,0.5506134969325154,0.5890736342042755,0.6820512820512821,0.6833333333333333,0.5945945945945946,0.32432432432432434,0.2916666666666667,0.7972972972972973,0.8484848484848485,0.35,0.8076923076923077,,0.5116279069767442,0.4594594594594595,0.5555555555555556,,0.9411764705882353,0.8125,1.0,1.0,,0.875,0.5,0.5333333333333333,0.7857142857142857,0.42857142857142855,0.9285714285714286,0.8571428571428571,,0.8461538461538461,0.9166666666666666,0.6833333333333333
Paracoccus yeei,0.6395705521472392,0.7149643705463183,0.6666666666666666,0.7166666666666667,0.3783783783783784,0.7297297297297297,0.4166666666666667,0.7567567567567568,0.5303030303030303,0.13333333333333333,0.5576923076923077,0.0392156862745098,0.23255813953488372,0.4864864864864865,0.9722222222222222,,0.9411764705882353,1.0,1.0,0.6875,,1.0,1.0,1.0,0.6428571428571429,0.14285714285714285,0.9285714285714286,0.8571428571428571,,0.6153846153846154,0.5833333333333334,0.6770833333333333
Janibacter indicus,0.700920245398773,0.8836104513064132,0.6410256410256411,0.6388888888888888,0.6621621621621622,0.7027027027027027,0.3333333333333333,0.7567567567567568,0.5909090909090909,0.3333333333333333,0.5384615384615384,,0.46511627906976744,0.21621621621621623,0.8055555555555556,,0.6470588235294118,0.9375,0.9375,0.625,,1.0,1.0,0.9333333333333333,0.9285714285714286,0.14285714285714285,1.0,0.8571428571428571,,0.15384615384615385,0.6666666666666666,0.6666666666666666
Rhodopseudomonas palustris,0.6656441717791411,0.32304038004750596,0.4461538461538462,0.8277777777777777,0.46621621621621623,0.23423423423423423,,0.8108108108108109,0.13636363636363635,0.6333333333333333,0.8076923076923077,0.0196078431372549,0.9069767441860465,0.35135135135135137,0.4444444444444444,,,0.8125,0.8125,0.9375,,0.4375,0.5,0.6,0.8571428571428571,1.0,1.0,0.6428571428571429,,1.0,0.9166666666666666,0.654250657318142
Massilia oculi,0.2561349693251534,0.5534441805225653,0.6564102564102564,0.5722222222222222,0.7635135135135135,0.5585585585585585,0.28125,0.32432432432432434,0.7272727272727273,0.3,0.6346153846153846,0.5294117647058824,0.6511627906976745,0.6486486486486487,0.8333333333333334,0.7647058823529411,1.0,0.9375,1.0,1.0,0.1875,1.0,0.75,0.6666666666666666,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.23076923076923078,0.7692307692307693,0.5,0.6511627906976745
