Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,santiago,offa,hamilton,marseille,paris,naples,sacramento,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,minneapolis,auckland,baltimore
Pseudomonas oryzihabitans,0.37116564417177916,0.09263657957244656,0.6666666666666666,0.37777777777777777,0.3716216216216216,0.32432432432432434,0.010416666666666666,0.3783783783783784,0.8484848484848485,0.1,0.25,0.2549019607843137,,0.4864864864864865,0.3611111111111111,0.35294117647058826,0.29411764705882354,0.1875,0.625,0.0625,0.5,0.0625,0.375,0.2,0.42857142857142855,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.07692307692307693,0.23076923076923078,0.3333333333333333
Pseudomonas otitidis,0.004601226993865031,0.0023752969121140144,0.005128205128205128,,,,,0.013513513513513514,,,0.019230769230769232,0.0196078431372549,,,,,,0.0625,,,,,,,,,0.14285714285714285,,,0.07692307692307693,
Pseudomonas palleroniana,0.0015337423312883436,,,,,,,,,,,,,,,,,0.125,,,,,,,0.07142857142857142,,,,,0.15384615384615385,
Pseudomonas parafulva,,,0.041025641025641026,,0.013513513513513514,,,,,,,0.0392156862745098,,,,0.058823529411764705,0.058823529411764705,0.375,,,,,,,,,,,,0.15384615384615385,0.08333333333333333
Pseudomonas pelagia,0.0015337423312883436,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas phage PS-1,,,,,,,,,,,,0.058823529411764705,,,,,0.058823529411764705,,,,,,,,,,,,,,
Pseudomonas phage phi-2,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas plecoglossicida,0.0015337423312883436,,0.015384615384615385,,0.02702702702702703,0.018018018018018018,,,,,,0.058823529411764705,,,,0.058823529411764705,,0.25,,,,,,,,,,,,0.15384615384615385,0.08333333333333333
Pseudomonas poae,0.0015337423312883436,0.0023752969121140144,,,,,0.010416666666666666,,,,,,,,0.05555555555555555,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas pohangensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas prosekii,,,,,,,,,,,,,0.023255813953488372,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas protegens,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.23076923076923078,
Pseudomonas psychrophila,0.0015337423312883436,0.0023752969121140144,,0.016666666666666666,0.02702702702702703,0.05405405405405406,,,,,,,0.023255813953488372,0.02702702702702703,,0.11764705882352941,,0.125,,,,,0.0625,,,,,,,0.15384615384615385,
Pseudomonas psychrotolerans,0.018404907975460124,0.0023752969121140144,0.13846153846153847,0.022222222222222223,0.013513513513513514,0.018018018018018018,,0.013513513513513514,0.045454545454545456,,,0.13725490196078433,,,,,,0.0625,,,,,,,,,,,,0.15384615384615385,
Pseudomonas putida,0.2883435582822086,0.48693586698337293,0.6307692307692307,0.6555555555555556,0.8783783783783784,0.8648648648648649,0.5104166666666666,0.5675675675675675,0.8636363636363636,0.21666666666666667,0.5,0.49019607843137253,0.7441860465116279,0.8108108108108109,0.6388888888888888,1.0,0.11764705882352941,0.8125,1.0,0.9375,0.9375,1.0,0.875,0.7333333333333333,0.8571428571428571,0.2857142857142857,1.0,0.21428571428571427,0.9230769230769231,0.5384615384615384,0.75
Pseudomonas reinekei,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas resinovorans,0.0015337423312883436,,,,,,,0.013513513513513514,,,0.019230769230769232,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas rhizosphaerae,,0.030878859857482184,,0.005555555555555556,0.06756756756756757,0.14414414414414414,0.010416666666666666,,,,,,0.023255813953488372,0.4864864864864865,0.1388888888888889,0.6470588235294118,,0.75,,0.0625,0.125,0.3125,,,0.07142857142857142,,,,0.07692307692307693,0.15384615384615385,
Pseudomonas rhodesiae,,0.0166270783847981,,0.005555555555555556,,0.02702702702702703,,,,,,0.0392156862745098,,0.05405405405405406,,,,0.25,,,,,0.0625,,,,,,,0.23076923076923078,
Pseudomonas sabulinigri,0.003067484662576687,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas salegens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas saudiphocaensis,,0.023752969121140142,0.08205128205128205,,0.02702702702702703,0.02702702702702703,,,,,,0.1568627450980392,0.023255813953488372,,,,0.17647058823529413,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sihuiensis,0.007668711656441718,0.0166270783847981,0.05128205128205128,0.022222222222222223,0.02027027027027027,0.009009009009009009,0.020833333333333332,,0.10606060606060606,,0.019230769230769232,,,0.05405405405405406,,,,,,,,,0.125,0.06666666666666667,,,,,,,0.08333333333333333
Pseudomonas silesiensis,,,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas simiae,0.009202453987730062,0.0023752969121140144,,0.03888888888888889,0.013513513513513514,,,0.02702702702702703,0.015151515151515152,,0.019230769230769232,,0.046511627906976744,0.2702702702702703,,,,0.125,,,,,0.0625,,,,,,,0.23076923076923078,0.08333333333333333
Pseudomonas soli,,0.0023752969121140144,,0.016666666666666666,0.006756756756756757,,,,,,,,,0.05405405405405406,,,,,,,,,,,,,,,,,
Pseudomonas sp. 02C 26,,0.0023752969121140144,,0.005555555555555556,0.0472972972972973,0.04504504504504504,,,,,0.019230769230769232,0.0196078431372549,0.023255813953488372,0.02702702702702703,,0.058823529411764705,,0.5,,,,,,,,,,,,0.23076923076923078,0.08333333333333333
Pseudomonas sp. 11K1,,0.0023752969121140144,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. 31-12,,,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. 7SR1,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. A214,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Pseudomonas sp. ACM7,,,,,0.006756756756756757,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. ADAK13,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. ADAK18,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. ADAK22,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. ATCC 13867,0.0015337423312883436,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. B10,0.0015337423312883436,0.014251781472684086,,0.016666666666666666,0.02027027027027027,0.009009009009009009,,,,,,,0.023255813953488372,0.02702702702702703,,0.058823529411764705,,0.125,0.125,,,,0.0625,,,,,,,0.07692307692307693,
Pseudomonas sp. BIOMIG1BAC,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. BJP69,0.004601226993865031,0.0023752969121140144,,0.027777777777777776,0.033783783783783786,0.009009009009009009,,0.013513513513513514,0.3939393939393939,,,0.058823529411764705,,0.05405405405405406,,,,0.0625,,,,,0.0625,,,,,,,,
Pseudomonas sp. C27(2019),,,,,0.013513513513513514,,,,,,,,0.046511627906976744,,,,,,,,,,,,,,,,,,
Pseudomonas sp. CC6-YY-74,,0.0023752969121140144,,,0.006756756756756757,,0.010416666666666666,,,,,0.0196078431372549,,,,,,0.1875,,,,,,,,,,,0.07692307692307693,0.23076923076923078,
Pseudomonas sp. CCOS 191,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. CFSAN084952,,0.0023752969121140144,,,0.060810810810810814,,,,0.48484848484848486,,,,,0.5675675675675675,,,,,,,0.0625,0.0625,,,0.07142857142857142,,,,,,
Pseudomonas sp. CMR5c,0.003067484662576687,0.0023752969121140144,,,,,,,,0.016666666666666666,,,,0.02702702702702703,,,,0.25,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. DG56-2,,0.007125890736342043,,,,,,,,,,0.0196078431372549,0.023255813953488372,0.02702702702702703,,0.058823529411764705,,0.375,,,0.125,,,,,,,,,0.23076923076923078,
Pseudomonas sp. DR 5-09,0.0015337423312883436,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. DTU12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. DTU12.3,,0.004750593824228029,,,,,,,,,,,,0.02702702702702703,,,,0.375,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. DY-1,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. FDAARGOS_380,0.0015337423312883436,0.004750593824228029,,,0.013513513513513514,,,,,,,,,0.13513513513513514,,,,,,,0.0625,,,,0.07142857142857142,,,,,,
Pseudomonas sp. FGI182,0.0015337423312883436,,0.015384615384615385,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Pseudomonas sp. HLS-6,,0.0023752969121140144,,0.005555555555555556,,0.009009009009009009,,,,,,,,0.02702702702702703,,0.058823529411764705,,0.375,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. J380,,0.035629453681710214,,0.016666666666666666,,0.018018018018018018,,,,,,,,0.2972972972972973,,,,,,0.0625,0.0625,,,0.06666666666666667,0.07142857142857142,,,,,,
Pseudomonas sp. JY-Q,,0.0023752969121140144,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,0.08333333333333333
Pseudomonas sp. K-62,,,,,,0.009009009009009009,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. K2W31S-8,0.0015337423312883436,,,,0.006756756756756757,,,0.013513513513513514,,,0.019230769230769232,0.058823529411764705,,,,,,0.125,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. LAB-08,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. LBUM920,,0.004750593824228029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. LG1E9,0.0015337423312883436,0.011876484560570071,,0.011111111111111112,0.006756756756756757,,,0.013513513513513514,,0.016666666666666666,,,0.023255813953488372,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. LPH1,0.007668711656441718,0.0023752969121140144,0.046153846153846156,0.027777777777777776,0.02027027027027027,,0.020833333333333332,,0.07575757575757576,,0.019230769230769232,0.0196078431372549,,0.05405405405405406,,,,,,,,,0.125,0.06666666666666667,,,,,,,0.08333333333333333
Pseudomonas sp. LTGT-11-2Z,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. LTJR-52,0.003067484662576687,0.004750593824228029,0.11794871794871795,0.005555555555555556,0.08783783783783784,0.05405405405405406,,,0.3181818181818182,,,0.0392156862745098,0.023255813953488372,,0.05555555555555555,,0.11764705882352941,,,0.0625,,,,,,,,,,,
Pseudomonas sp. Leaf58,,,,,0.013513513513513514,0.009009009009009009,,,,,,0.058823529411764705,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. Lz4W,,0.004750593824228029,,,0.006756756756756757,0.02702702702702703,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Pseudomonas sp. M30-35,,,,,0.006756756756756757,,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. MPC6,,0.007125890736342043,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. MRSN12121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. MYb193,,0.019002375296912115,,,,,,,,,,,,0.24324324324324326,,,,,,,0.0625,,,,0.07142857142857142,,,,,,
Pseudomonas sp. NC02,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Pseudomonas sp. NIBRBAC000502773,,0.004750593824228029,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. NS1(2017),,,,0.011111111111111112,0.006756756756756757,,,0.013513513513513514,,,,,0.023255813953488372,0.08108108108108109,,,,0.0625,,,,,,,,,,,,,
Pseudomonas sp. OIL-1,,,,,0.006756756756756757,,,,,,,,0.023255813953488372,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. Os17,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. PE08,0.0015337423312883436,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. PONIH3,0.0015337423312883436,,,0.022222222222222223,0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. QZS01,,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. R2A2,0.010736196319018405,0.03800475059382423,0.18974358974358974,,0.07432432432432433,0.02702702702702703,,,0.16666666666666666,0.016666666666666666,,0.45098039215686275,,,,0.058823529411764705,0.8235294117647058,,,,,,,,,,,,,,
Pseudomonas sp. R32,,,,,0.006756756756756757,,,,,,,,,0.02702702702702703,,0.058823529411764705,,0.5,,,,,0.0625,,,,,,,0.23076923076923078,
Pseudomonas sp. R5-89-07,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. R76,,0.0023752969121140144,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. R84,,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,0.02702702702702703,,,,0.3125,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. RU47,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. S-6-2,0.004601226993865031,,0.005128205128205128,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. S09G 359,,0.004750593824228029,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. S150,0.0015337423312883436,,,,,,,,,,,,,,,0.058823529411764705,,0.25,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. S34,,0.007125890736342043,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,0.0625,,,,,,,0.15384615384615385,
Pseudomonas sp. S35,,0.007125890736342043,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. S49,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. SCB32,0.0015337423312883436,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. SGAir0191,,,0.020512820512820513,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,
Pseudomonas sp. SK,0.0015337423312883436,,0.005128205128205128,,0.02027027027027027,0.018018018018018018,,,,,,0.0784313725490196,,,,0.058823529411764705,,0.1875,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. SNU WT1,,,,,0.013513513513513514,,,,,,,0.0196078431372549,,0.02702702702702703,,0.058823529411764705,,0.5,,,,,,,,,,,,0.23076923076923078,
Pseudomonas sp. SWI36,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. SWI44,,,,,0.013513513513513514,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. SWI7,,0.004750593824228029,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. SXM-1,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Pseudomonas sp. St29,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. StFLB209,,0.0023752969121140144,0.005128205128205128,,0.013513513513513514,,,,,,,,,,,,,0.375,,,,,,,,,,,,0.3076923076923077,
Pseudomonas sp. TCU-HL1,,,,,,,,,,,,0.0196078431372549,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. THAF7b,0.012269938650306749,0.035629453681710214,0.18461538461538463,,0.07432432432432433,0.02702702702702703,,,0.19696969696969696,0.016666666666666666,,0.4117647058823529,,,,0.058823529411764705,0.7647058823529411,,,,,,,,,,,,,,
Pseudomonas sp. TMW 2.1634,,,,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. URMO17WK12:I11,,0.007125890736342043,,,0.013513513513513514,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. UW4,,0.007125890736342043,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas sp. VLB120,0.0015337423312883436,,,,0.006756756756756757,0.009009009009009009,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,0.08333333333333333
Pseudomonas sp. XWY-1,,,,0.011111111111111112,0.006756756756756757,0.009009009009009009,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. Z003-0.4C(8344-21),,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas sp. gcc21,,,,,0.013513513513513514,,,,0.06060606060606061,,,,0.023255813953488372,,,,,,0.0625,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. phDV1,0.012269938650306749,0.06413301662707839,0.07179487179487179,0.044444444444444446,0.02027027027027027,0.04504504504504504,0.03125,0.02702702702702703,0.21212121212121213,,0.019230769230769232,,0.023255813953488372,,,,,,,,,,0.1875,0.3333333333333333,,,0.21428571428571427,,,,0.08333333333333333
Pseudomonas sp. s211(2017),,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Pseudomonas stutzeri,0.3205521472392638,0.8551068883610451,0.9897435897435898,0.7722222222222223,0.8581081081081081,0.7927927927927928,0.3229166666666667,0.7837837837837838,0.9696969696969697,0.16666666666666666,0.5769230769230769,0.9019607843137255,0.5348837209302325,0.8378378378378378,0.8888888888888888,1.0,0.9411764705882353,0.6875,1.0,0.875,0.9375,1.0,0.875,0.6,0.5714285714285714,0.21428571428571427,1.0,0.7142857142857143,1.0,0.6153846153846154,0.6666666666666666
Pseudomonas synxantha,,0.0166270783847981,,,0.02027027027027027,,,,,,,,,0.2972972972972973,,,,0.375,,,0.0625,,,,0.07142857142857142,,,,,0.23076923076923078,
Pseudomonas syringae,0.0015337423312883436,0.004750593824228029,,0.005555555555555556,,0.036036036036036036,,,,,0.019230769230769232,0.0392156862745098,0.023255813953488372,0.24324324324324326,0.05555555555555555,0.058823529411764705,,0.625,,,0.0625,,,,,,,,,0.38461538461538464,
Pseudomonas syringae group genomosp. 3,,,,,,,,,,,0.019230769230769232,,,,,,,0.25,0.0625,,,,,,,,,,,0.15384615384615385,
Pseudomonas taetrolens,,,,0.011111111111111112,,0.02702702702702703,,,,0.016666666666666666,,,,0.02702702702702703,,,,0.125,,,,,,,,,,,,0.07692307692307693,
Pseudomonas thivervalensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,
Pseudomonas tolaasii,0.07515337423312883,,0.09230769230769231,0.05,,,,0.16216216216216217,,0.2,0.09615384615384616,,0.5813953488372093,0.2702702702702703,,,,0.125,,0.0625,0.0625,,,0.06666666666666667,0.07142857142857142,0.14285714285714285,0.14285714285714285,,0.15384615384615385,0.15384615384615385,0.3333333333333333
Pseudomonas trivialis,,0.009501187648456057,,,,,,,,,,,,0.02702702702702703,,,,0.1875,,,,,,,,,,,,0.23076923076923078,
Pseudomonas umsongensis,,0.009501187648456057,,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,0.3125,,,,0.0625,0.0625,,,,,,,0.23076923076923078,
Pseudomonas vancouverensis,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,0.1875,,,,,,,,,,,,0.15384615384615385,
Pseudomonas veronii,0.0015337423312883436,0.0023752969121140144,,,0.006756756756756757,,,,,,,0.0196078431372549,0.023255813953488372,,,,,,,,,,,,,,,,,,0.08333333333333333
Pseudomonas versuta,0.0015337423312883436,,,,0.006756756756756757,0.036036036036036036,,,,,,,,0.02702702702702703,,,,0.1875,,,,0.125,,,,,,,,0.15384615384615385,0.08333333333333333
Pseudomonas viridiflava,0.0015337423312883436,,,0.005555555555555556,0.006756756756756757,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,,,,,0.25,,,,,,,,,,,,0.23076923076923078,0.08333333333333333
Pseudomonas virus EL,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas virus SM1,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas xanthomarina,0.0015337423312883436,0.05463182897862233,0.05128205128205128,,0.12162162162162163,0.018018018018018018,,,,,,0.19607843137254902,0.06976744186046512,,0.027777777777777776,0.5882352941176471,,,0.0625,,,,,,,,,,,,
Pseudomonas xinjiangensis,,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas yamanorum,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,0.15384615384615385,
Pseudonocardia autotrophica,0.032208588957055216,0.08788598574821853,0.020512820512820513,0.05,,0.009009009009009009,,0.06756756756756757,0.015151515151515152,0.016666666666666666,0.17307692307692307,,0.13953488372093023,,,,,,,,0.0625,0.25,0.0625,,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,,,
Pseudonocardia dioxanivorans,0.06134969325153374,0.2494061757719715,0.05641025641025641,0.18888888888888888,,0.036036036036036036,,0.24324324324324326,0.07575757575757576,0.016666666666666666,0.40384615384615385,,0.06976744186046512,0.05405405405405406,0.25,0.058823529411764705,,,,0.25,0.1875,0.75,0.0625,,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.3076923076923077,,
Pseudonocardia sp. AL041005-10,0.03834355828220859,0.0498812351543943,0.06153846153846154,0.044444444444444446,,0.009009009009009009,,0.06756756756756757,0.015151515151515152,,0.1346153846153846,,0.046511627906976744,,,,,,,,0.0625,0.125,,0.06666666666666667,0.6428571428571429,0.07142857142857142,0.14285714285714285,,,,
Pseudonocardia sp. Gen01,0.15030674846625766,0.46318289786223277,0.2358974358974359,0.37777777777777777,0.11486486486486487,0.21621621621621623,0.010416666666666666,0.40540540540540543,0.30303030303030304,0.11666666666666667,0.5769230769230769,,0.3953488372093023,0.24324324324324326,0.5,0.35294117647058826,,,0.25,0.8125,0.625,1.0,0.1875,0.4,0.7142857142857143,0.21428571428571427,0.7142857142857143,0.35714285714285715,0.6153846153846154,,0.08333333333333333
Pseudonocardia sp. HH130629-09,0.007668711656441718,0.007125890736342043,0.010256410256410256,0.022222222222222223,,0.009009009009009009,,,,,0.038461538461538464,,0.023255813953488372,,,,,,,,,,,,0.5,,,,,,
Pseudonocardia sp. HH130630-07,0.027607361963190184,0.07838479809976247,0.020512820512820513,0.03888888888888889,,0.009009009009009009,,0.013513513513513514,0.015151515151515152,,0.09615384615384616,,0.06976744186046512,,0.027777777777777776,,,,,,,0.3125,0.0625,,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.07142857142857142,,,
Pseudopropionibacterium propionicum,0.027607361963190184,0.0166270783847981,0.03076923076923077,0.06666666666666667,0.08108108108108109,0.11711711711711711,,0.08108108108108109,,,0.019230769230769232,,0.023255813953488372,,,,,,,,,0.0625,0.0625,,,,0.14285714285714285,0.14285714285714285,,,
Pseudorhodoplanes sinuspersici,0.004601226993865031,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Pseudoxanthomonas spadix,0.03374233128834356,0.0023752969121140144,0.046153846153846156,,0.013513513513513514,,,0.013513513513513514,0.015151515151515152,,0.019230769230769232,0.058823529411764705,,,,,,,,,,,,0.2,,,,0.14285714285714285,,0.07692307692307693,
Pseudoxanthomonas suwonensis,0.2254601226993865,0.0855106888361045,0.47692307692307695,0.15,0.07432432432432433,0.009009009009009009,,0.21621621621621623,0.21212121212121213,0.08333333333333333,0.15384615384615385,0.058823529411764705,0.06976744186046512,,0.19444444444444445,0.35294117647058826,,,0.4375,0.125,0.1875,0.0625,0.25,0.13333333333333333,0.07142857142857142,,0.8571428571428571,0.7142857142857143,0.15384615384615385,0.23076923076923078,
Psychrobacillus glaciei,,0.0023752969121140144,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacillus sp. AK 1817,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter alimentarius,,0.007125890736342043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter arcticus,0.003067484662576687,0.1496437054631829,,,0.033783783783783786,0.018018018018018018,,,0.030303030303030304,,,,0.023255813953488372,,0.027777777777777776,0.23529411764705882,,,,,,,,,0.07142857142857142,,,,,0.07692307692307693,
Psychrobacter cryohalolentis,0.003067484662576687,0.11163895486935867,,,0.02027027027027027,0.009009009009009009,,,0.030303030303030304,,,,0.023255813953488372,,,0.11764705882352941,,,,,,,,,0.07142857142857142,,,,,0.07692307692307693,
Psychrobacter maritimus,,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter phage Psymv2,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. AntiMn-1,0.007668711656441718,0.14251781472684086,,,0.033783783783783786,0.02702702702702703,,,0.030303030303030304,,,0.0196078431372549,0.023255813953488372,,,0.7058823529411765,,,,0.0625,,,,,0.07142857142857142,,,,,0.07692307692307693,
Psychrobacter sp. DAB_AL43B,0.009202453987730062,0.2042755344418052,0.005128205128205128,0.005555555555555556,0.04054054054054054,0.018018018018018018,,,0.06060606060606061,0.016666666666666666,,,0.023255813953488372,,0.027777777777777776,0.7647058823529411,,,,,0.0625,,,,0.07142857142857142,,,,,0.07692307692307693,
Psychrobacter sp. DAB_AL62B,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psychrobacter sp. G,0.003067484662576687,0.13064133016627077,,,0.02027027027027027,0.009009009009009009,,,0.030303030303030304,,,,0.023255813953488372,,,0.11764705882352941,,,,,,,,,0.07142857142857142,,,,,0.07692307692307693,
Psychrobacter sp. P11F6,0.010736196319018405,0.2684085510688836,0.010256410256410256,0.05,0.060810810810810814,0.10810810810810811,0.041666666666666664,0.02702702702702703,0.06060606060606061,0.016666666666666666,0.038461538461538464,0.0196078431372549,0.023255813953488372,,0.027777777777777776,0.9411764705882353,,,0.0625,0.125,0.125,,0.0625,0.13333333333333333,0.07142857142857142,,,,,0.15384615384615385,
Psychrobacter sp. P11G3,0.009202453987730062,0.14251781472684086,,,0.02702702702702703,0.02702702702702703,,,0.030303030303030304,,,0.0196078431372549,0.023255813953488372,,,0.29411764705882354,,,,0.0625,0.0625,,,,0.07142857142857142,,,,,0.07692307692307693,
