Species,Mean Relative Abundance,Label
Streptomyces alboflavus,0.00014606270731707316,sub_core
Streptomyces vietnamensis,0.00015141753658536587,sub_core
Streptomyces xinghaiensis,0.00019025853658536586,sub_core
Streptomyces xiamenensis,0.00020876758536585366,sub_core
Streptomyces aquilus,0.00014821268292682926,sub_core
Kitasatospora sp. MMS16-BH015,0.00021252178048780489,sub_core
Kitasatospora setae,0.00023029858536585362,sub_core
Streptacidiphilus sp. DSM 106435,0.0001584808536585366,sub_core
Mycolicibacterium rutilum,0.00021959597560975607,sub_core
Mycolicibacterium smegmatis,0.00022736273170731707,sub_core
Actinomyces sp. oral taxon 171,0.0006057430243902439,sub_core
Actinomyces oris,0.00044405787804878053,sub_core
Actinomyces naeslundii,0.0003808042926829268,sub_core
Mycolicibacterium tokaiense,0.0001652200731707317,sub_core
Mycolicibacterium fallax,0.00015054524390243902,sub_core
Actinomyces slackii,0.0001262332195121951,sub_core
Actinoalloteichus hoggarensis,0.00013577412195121949,sub_core
Saccharothrix espanaensis,0.0002816852195121951,sub_core
Saccharopolyspora sp. E2A,0.00029825446341463416,sub_core
Saccharomonospora marina,0.00020788009756097562,sub_core
Saccharomonospora glauca,0.00014187458536585367,sub_core
Saccharomonospora azurea,0.00021493034146341462,sub_core
Allokutzneria albata,0.00024601187804878047,sub_core
Amycolatopsis orientalis,0.00013789463414634148,sub_core
Amycolatopsis albispora,0.00025673382926829274,sub_core
Amycolatopsis sp. YIM 10,0.0002508993170731707,sub_core
Mycolicibacterium chubuense,0.00021593551219512195,sub_core
Mycolicibacterium fortuitum,0.000216892756097561,sub_core
Mycolicibacterium mageritense,0.00018302212195121952,sub_core
Actinomyces howellii,0.00015351339024390244,sub_core
Amycolatopsis keratiniphila,0.00017220419512195122,sub_core
Amycolatopsis sp. AA4,0.0002497534634146341,sub_core
Curtobacterium sp. MR_MD2014,0.00019019,sub_core
Enterobacter hormaechei,0.00030940585365853656,sub_core
Altererythrobacter sp. BO-6,0.0002457411463414634,sub_core
Arthrobacter sp. QXT-31,0.0001582357073170732,sub_core
Altererythrobacter marensis,0.0002910643658536585,sub_core
Altererythrobacter namhicola,0.0002221201707317073,sub_core
Altererythrobacter epoxidivorans,0.00022484080487804878,sub_core
Croceicoccus marinus,0.00026033573170731707,sub_core
Croceicoccus naphthovorans,0.00016304699999999999,sub_core
Qipengyuania sediminis,0.0004493357073170731,sub_core
Brevundimonas sp. DS20,0.00031175836585365854,sub_core
Brevundimonas sp. Bb-A,0.00025697387804878046,sub_core
Brevundimonas sp. 'scallop',0.00028961434146341467,sub_core
Brevundimonas subvibrioides,0.0003470829756097561,sub_core
Brevundimonas vesicularis,0.00018854753658536583,sub_core
Caulobacter sp. FWC26,0.00016130068292682925,sub_core
Caulobacter flavus,0.0002497971463414634,sub_core
Caulobacter mirabilis,0.0002389098292682927,sub_core
Micrococcus sp. A1,0.00032521124390243904,sub_core
Roseomonas sp. FDAARGOS_362,0.0004172318536585365,sub_core
Stella humosa,0.0002296901219512195,sub_core
Azospirillum sp. CFH 70021,0.00022861768292682931,sub_core
Actinopolymorpha singaporensis,0.00025159407317073174,sub_core
Azospirillum lipoferum,0.00020289353658536587,sub_core
Indioceanicola profundi,0.00021743082926829266,sub_core
Tistrella mobilis,0.0001713904634146341,sub_core
Phreatobacter cathodiphilus,0.00019028987804878047,sub_core
Polymorphum gilvum,0.00020721429268292678,sub_core
Acidovorax sp. T1,0.0001572659024390244,sub_core
Aeromicrobium marinum,0.0002737453902439025,sub_core
Comamonas serinivorans,0.00020946329268292684,sub_core
Arthrobacter sp. ERGS1:01,0.00013558963414634146,sub_core
Arthrobacter sp. UKPF54-2,0.0001265441707317073,sub_core
Erythrobacter aureus,0.0003443654390243902,sub_core
Erythrobacter seohaensis,0.0003858784634146341,sub_core
Sphingomonas sp. C8-2,0.00018616099999999998,sub_core
Pseudarthrobacter phenanthrenivorans,0.00013258865853658537,sub_core
Glutamicibacter sp. ZJUTW,0.0001745249268292683,sub_core
Glutamicibacter nicotianae,0.00018239463414634145,sub_core
Sphingomonas wittichii,0.00023245131707317078,sub_core
Sphingomonas indica,0.0003541384878048781,sub_core
Sphingopyxis sp. FD7,0.0002686715609756097,sub_core
Sphingopyxis sp. 113P3,0.0001980300487804878,sub_core
Sphingopyxis sp. PAMC25046,0.00024451092682926826,sub_core
Sphingopyxis sp. QXT-31,0.00023948329268292683,sub_core
Glutamicibacter mishrai,0.0001614679024390244,sub_core
Sphingopyxis fribergensis,0.00021871851219512192,sub_core
Sphingopyxis alaskensis,0.00019214153658536588,sub_core
Sphingopyxis lindanitolerans,0.00017255034146341464,sub_core
Aeromicrobium sp. A1-2,0.00017905729268292682,sub_core
Arthrobacter dokdonellae,0.00014378651219512195,sub_core
Novosphingobium sp. ABRDHK2,0.0003317992195121951,sub_core
Arthrobacter crystallopoietes,0.00018504043902439025,sub_core
Novosphingobium aromaticivorans,0.00026119753658536583,sub_core
Novosphingobium ginsenosidimutans,0.00029161846341463414,sub_core
Sphingosinicella sp. BN140058,0.0003491039268292683,sub_core
Citromicrobium sp. JL477,0.0002811557073170732,sub_core
Rhizorhabdus dicambivorans,0.00020448253658536585,sub_core
Porphyrobacter sp. CACIAM 03H1,0.00045066778048780495,sub_core
Porphyrobacter sp. LM 6,0.0002952223658536585,sub_core
Porphyrobacter sp. HT-58-2,0.0002853674634146341,sub_core
Porphyrobacter neustonensis,0.00035637695121951217,sub_core
Erythrobacter sp. HKB08,0.0003251427073170732,sub_core
Erythrobacter sp. HL-111,0.0002767990975609756,sub_core
Arthrobacter sp. U41,0.0001353889268292683,sub_core
Novosphingobium sp. Gsoil 351,0.0002634437317073171,sub_core
Sphingomonas sp. HDW15A,0.0004037175853658537,sub_core
Aeromicrobium sp. 592,0.00025830460975609755,sub_core
Hydrogenophaga sp. PBL-H3,0.00022286519512195122,sub_core
Chryseobacterium sp. NEB161,0.0013505974146341465,sub_core
Chryseobacterium gleum,0.00015195795121951218,sub_core
Microlunatus sp. Gsoil 973,0.00018286617073170732,sub_core
Microlunatus sp. KUDC0627,0.00022372304878048784,sub_core
Propionibacterium australiense,0.00018720558536585366,sub_core
Propionibacterium acidifaciens,0.0002587150731707317,sub_core
Prevotella intermedia,0.00024000009756097563,sub_core
Mycobacterium grossiae,0.00023018168292682925,sub_core
Flavisolibacter sp. 17J28-1,0.0007692273414634147,sub_core
Acidipropionibacterium virtanenii,0.00016007868292682926,sub_core
Planctomyces sp. SH-PL62,0.00018722439024390245,sub_core
Aquisphaera giovannonii,0.00022438965853658537,sub_core
Planctomycetes bacterium ElP,0.00031238821951219513,sub_core
Luteitalea pratensis,0.0003581645365853659,sub_core
Sporisorium graminicola,0.00030328921951219514,sub_core
Neurospora crassa,0.0002589511219512195,sub_core
Cercospora beticola,0.0003449522682926829,sub_core
Candida orthopsilosis,0.0008088896829268294,sub_core
Toxoplasma gondii,0.00020406812195121953,sub_core
Haloterrigena daqingensis,0.0004917155609756097,sub_core
Natronococcus occultus,0.0004520791463414634,sub_core
Halalkalicoccus jeotgali,0.0004902643414634146,sub_core
Gryllotalpicola sp. 2DFW10M-5,0.00016564178048780487,sub_core
Rubrobacter radiotolerans,0.00018627046341463416,sub_core
Micromonospora siamensis,0.0001490510975609756,sub_core
Micromonospora purpureochromogenes,0.00014843253658536584,sub_core
Nocardia nova,0.00011686434146341464,sub_core
Streptomyces sp. GSSD-12,0.00013930548780487806,sub_core
Streptomyces sp. DSM 40868,0.00012584358536585363,sub_core
Microlunatus soli,0.0002587925609756098,sub_core
Haliangium ochraceum,0.00017244553658536584,sub_core
Minicystis rosea,0.00020634968292682928,sub_core
Sandaracinus amylolyticus,0.00023124248780487808,sub_core
Hydrogenophaga sp. RAC07,0.0002460711219512195,sub_core
Aeromicrobium sp. MF47,0.00023747597560975608,sub_core
Variovorax sp. HW608,0.00024869058536585364,sub_core
Variovorax sp. PMC12,0.00018387051219512197,sub_core
Variovorax sp. WDL1,0.00014881241463414634,sub_core
Nocardioides baekrokdamisoli,0.00017008407317073171,sub_core
Rhodoferax koreense,0.0002073300487804878,sub_core
Delftia tsuruhatensis,0.0001695351463414634,sub_core
Pulveribacter suum,0.0001647461219512195,sub_core
Melaminivora sp. SC2-9,0.0001715069024390244,sub_core
Paraburkholderia fungorum,0.00018296119512195122,sub_core
Cupriavidus oxalaticus,0.00016275131707317077,sub_core
Ralstonia solanacearum,0.00019941268292682926,sub_core
Achromobacter denitrificans,0.00015103607317073172,sub_core
Hydrogenophaga sp. BPS33,0.0002602267317073171,sub_core
Bordetella hinzii,0.00012095529268292684,sub_core
Xylophilus sp. KACC 21265,0.0001683548048780488,sub_core
Mitsuaria sp. 7,0.00026005865853658537,sub_core
Burkholderiales bacterium JOSHI_001,0.0002949331707317073,sub_core
[Polyangium] brachysporum,0.00021549829268292683,sub_core
Neisseria mucosa,0.0008157169268292681,sub_core
Neisseria subflava,0.0005081740975609757,sub_core
Thauera sp. K11,0.0002413032926829268,sub_core
Corallococcus macrosporus,0.00018917514634146342,sub_core
Myxococcus stipitatus,0.000207431756097561,sub_core
Myxococcus xanthus,0.0002189442682926829,sub_core
Archangium gephyra,0.0005312652682926829,sub_core
Cystobacter fuscus,0.0002460757073170732,sub_core
Deinococcus radiodurans,0.0002319588048780488,sub_core
Anaeromyxobacter sp. Fw109-5,0.00018424302439024393,sub_core
Leptothrix cholodnii,0.0002934419268292683,sub_core
Sphingomonas sp. C33,0.00033010556097560974,sub_core
Sphingomonas sp. AE3,0.0003848149024390244,sub_core
Sphingomonas sp. MK52,0.0001932619268292683,sub_core
Salinicola tamaricis,0.00016960056097560974,sub_core
Haemophilus parainfluenzae,0.0010141621951219512,sub_core
Solimonas sp. K1W22B-7,0.00019625251219512193,sub_core
Vibrio cholerae,0.000941485975609756,sub_core
Curtobacterium sp. BH-2-1-1,0.00017833748780487802,sub_core
Curtobacterium sp. SGAir0471,0.00022712929268292684,sub_core
Leifsonia sp. PS1209,0.00017055341463414634,sub_core
Leifsonia sp. 21MFCrub1.1,0.00014184336585365854,sub_core
Rathayibacter festucae,0.0001578949024390244,sub_core
Rathayibacter sp. VKM Ac-2760,0.00014256500000000001,sub_core
Rathayibacter sp. VKM Ac-2759,0.00019285765853658534,sub_core
Agromyces protaetiae,0.00021732153658536585,sub_core
Agromyces aureus,0.00026917451219512194,sub_core
Agromyces sp. MF30-A,0.0001887219268292683,sub_core
Agromyces sp. HY052,0.00020269963414634145,sub_core
Paracoccus mutanolyticus,0.00019373465853658538,sub_core
Paracoccus marcusii,0.0001547873902439024,sub_core
Agromyces sp. KACC 19306,0.00025212797560975606,sub_core
Agromyces sp. LHK192,0.00028964136585365855,sub_core
Microbacterium wangchenii,0.0002762472682926829,sub_core
Rhodobacteraceae bacterium SH-1,0.0002510380975609756,sub_core
Rhodovulum sulfidophilum,0.0003133590487804878,sub_core
Rhodovulum sp. MB263,0.00019439453658536587,sub_core
Rhodovulum sp. P5,0.0001983638048780488,sub_core
Roseovarius indicus,0.00023535114634146338,sub_core
Sulfitobacter sp. AM1-D1,0.0001521310731707317,sub_core
Microbacterium amylolyticum,0.00016094246341463413,sub_core
Yangia pacifica,0.0002913410975609756,sub_core
Yangia sp. CCB-MM3,0.00021292363414634146,sub_core
Chromohalobacter salexigens,0.00036825490243902443,sub_core
Halomonas elongata,0.0004686656829268293,sub_core
Halomonas meridiana,0.0002859787073170732,sub_core
Curtobacterium flaccumfaciens,0.00017004695121951218,sub_core
Escherichia fergusonii,0.0002815472439024391,sub_core
Pantoea vagans,0.00020855490243902437,sub_core
Mixta calida,0.00029261307317073173,sub_core
Serratia marcescens,0.0001692017073170732,sub_core
Stenotrophomonas sp. ESTM1D_MKCIP4_1,0.00014935607317073172,sub_core
Stenotrophomonas sp. SAU14A_NAIMI4_5,0.00017405809756097562,sub_core
Stenotrophomonas sp. 364,0.00014377539024390244,sub_core
Xanthomonas oryzae,0.00016309307317073174,sub_core
Xanthomonas citri,0.0001484419268292683,sub_core
Dermabacter jinjuensis,0.00030994075609756095,sub_core
Dermabacter hominis,0.00030726365853658535,sub_core
Lysinimonas sp. KACC 19322,0.00018017087804878047,sub_core
Herbiconiux sp. SALV-R1,0.0002164602682926829,sub_core
Protaetiibacter intestinalis,0.0003065795609756098,sub_core
Gemmobacter sp. HYN0069,0.0002751762195121951,sub_core
Humibacter sp. WJ7-1,0.0001801010975609756,sub_core
Dokdonella koreensis,0.00019072434146341464,sub_core
Frondihabitans sp. 762G35,0.000157167,sub_core
Aeromonas sp. ASNIH5,0.0002546129756097561,sub_core
Frondihabitans sp. PAMC 28766,0.00015795719512195122,sub_core
Microbacteriaceae bacterium WY83,0.0003130898536585366,sub_core
Leucobacter sp. DSM 101948,0.00022021719512195124,sub_core
Shewanella sp. FDAARGOS_354,0.003625514390243902,sub_core
Shewanella sp. MR-4,0.00037500095121951224,sub_core
Shewanella sp. MR-7,0.00036416126829268294,sub_core
Leucobacter triazinivorans,0.00022742041463414631,sub_core
Shewanella bicestrii,0.0007313238292682927,sub_core
Shewanella decolorationis,0.0005527087073170731,sub_core
Curtobacterium pusillum,0.00016686439024390245,sub_core
Rheinheimera sp. D18,0.0002729647804878049,sub_core
Microcella alkaliphila,0.00034670617073170727,sub_core
Ruegeria pomeroyi,0.0001814388292682927,sub_core
Salipiger profundus,0.00032742521951219515,sub_core
Thioclava nitratireducens,0.0002569006585365854,sub_core
Methylobacterium terrae,0.000295017,sub_core
Methylobacterium currus,0.0002650248048780488,sub_core
Methylobacterium mesophilicum,0.0003974764390243902,sub_core
Microbacterium sp. PAMC 28756,0.00024506736585365853,sub_core
Microvirga sp. 17 mud 1-3,0.00018526431707317073,sub_core
Microvirga sp. HR1,0.00026492885365853665,sub_core
Mesorhizobium sp. 8,0.0001953278780487805,sub_core
Mesorhizobium oceanicum,0.00020835121951219513,sub_core
Aminobacter sp. MSH1,0.00015217031707317073,sub_core
Devosia sp. I507,0.00017117187804878049,sub_core
Devosia sp. A16,0.00023075665853658538,sub_core
Devosia ginsengisoli,0.00018112429268292684,sub_core
Starkeya novella,0.0002198450975609756,sub_core
Xanthobacter autotrophicus,0.00021673575609756096,sub_core
Methylobacterium sp. WL1,0.00023518224390243906,sub_core
Azorhizobium caulinodans,0.00014755639024390243,sub_core
Chelatococcus sp. CO-6,0.00016494678048780485,sub_core
Sphingobium sp. CAP-1,0.00018298999999999998,sub_core
Sphingobium sp. TKS,0.00016384970731707317,sub_core
Sphingobium cloacae,0.0002555766829268292,sub_core
Sphingobium baderi,0.00014883168292682925,sub_core
Sphingobium amiense,0.00021350836585365851,sub_core
Sphingobium hydrophobicum,0.00016019792682926828,sub_core
Sphingomonas sp. LM7,0.00031478312195121953,sub_core
Sphingomonas sp. HDW15C,0.00042032934146341467,sub_core
Sphingomonas sp. Cra20,0.00030710817073170736,sub_core
Sphingomonas sp. HKS19,0.00030162400000000007,sub_core
Sphingomonas sp. HDW15B,0.0004024108536585366,sub_core
Sphingomonas sp. NIC1,0.000264423,sub_core
Sphingomonas sp. AP4-R1,0.0003033543658536585,sub_core
Aureimonas sp. AU20,0.00022090507317073173,sub_core
Enterobacter roggenkampii,0.00024370402439024392,sub_core
Microbacterium sp. ST-M6,0.00034009773170731706,sub_core
Bosea sp. PAMC 26642,0.00016025365853658536,sub_core
Stappia indica,0.0001810029512195122,sub_core
Silicimonas algicola,0.0003325016585365854,sub_core
Sagittula sp. P11,0.00031837414634146343,sub_core
Roseivivax sp. THAF30,0.00016281734146341464,sub_core
Pelagibaca abyssi,0.00023088595121951218,sub_core
Marinovum algicola,0.00022833817073170728,sub_core
Confluentimicrobium sp. EMB200-NS6,0.00022581043902439025,sub_core
Mameliella alba,0.00023420529268292683,sub_core
Brevirhabdus pacifica,0.00024596951219512194,sub_core
Halovulum dunhuangense,0.0001832989512195122,sub_core
Dinoroseobacter shibae,0.00021085953658536586,sub_core
Roseibacterium elongatum,0.00016371856097560975,sub_core
Rhizobium sp. S41,0.0002772058536585366,sub_core
Rhizobium sp. ACO-34A,0.00014082356097560976,sub_core
Bosea vaviloviae,0.00017842053658536586,sub_core
Rhizobium sp. Khangiran2,0.00028141251219512196,sub_core
Rhizobium rhizoryzae,0.00013126024390243903,sub_core
Agrobacterium sp. RAC06,0.00016472448780487805,sub_core
Neorhizobium sp. NCHU2750,0.00014188321951219513,sub_core
Neorhizobium sp. SOG26,0.00015175446341463415,sub_core
Neorhizobium galegae,0.00019855648780487805,sub_core
Sinorhizobium sp. RAC02,0.00018449760975609755,sub_core
Sinorhizobium meliloti,0.00021365039024390248,sub_core
Microbacterium sp. TPU 3598,0.00019417836585365852,sub_core
Microbacterium sp. 1S1,0.00022201207317073168,sub_core
Microbacterium sp. L-031,0.0003026182439024391,sub_core
Bradyrhizobium erythrophlei,0.0002650890975609756,sub_core
Microbacterium sp. Y-01,0.00032759275609756095,sub_core
Microbacterium sp. CBA3102,0.00026938690243902437,sub_core
Bosea sp. AS-1,0.00022441214634146342,sub_core
Rhizobium pseudoryzae,0.00020764251219512194,sub_core
Mycobacterium dioxanotrophicus,0.00015115439024390243,sub_core
