Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Seonamhaeicola sp. S2-3,0.003067484662576687,0.0023752969121140144,0.005128205128205128,,0.013513513513513514,0.16216216216216217,,,0.015151515151515152,,,0.0392156862745098,,0.1891891891891892,,,,,,,,,,,,,,,,,
Draconibacterium orientale,0.003067484662576687,,,,,0.06306306306306306,0.010416666666666666,,,,,0.0392156862745098,,0.08108108108108109,,,,,,,,,,,,,,,0.07692307692307693,,
Labilibaculum antarcticum,0.003067484662576687,,,,0.006756756756756757,0.13513513513513514,0.010416666666666666,,0.015151515151515152,,,,,0.1891891891891892,,,0.058823529411764705,0.0625,,,,0.0625,,,,,,,,,
Pepper chlorotic spot virus,0.003067484662576687,,0.005128205128205128,0.005555555555555556,,,,,,,0.019230769230769232,,,0.02702702702702703,,,,,,,,0.0625,,,,,,,,,
Fusobacterium mortiferum,0.003067484662576687,0.007125890736342043,0.015384615384615385,,0.02702702702702703,0.24324324324324326,0.020833333333333332,,0.06060606060606061,,,,0.023255813953488372,0.2972972972972973,,0.058823529411764705,0.5882352941176471,0.125,,,,0.0625,,,,,,,,,
Propionibacterium virus PHL092M00,0.003067484662576687,0.004750593824228029,,0.011111111111111112,0.02702702702702703,0.02702702702702703,,,0.030303030303030304,,,,,0.02702702702702703,,,,0.0625,,,,,,,,,,,,,
Synechococcus sp. SynAce01,0.003067484662576687,,0.005128205128205128,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Propionibacterium virus P1.1,0.003067484662576687,0.0023752969121140144,,0.005555555555555556,0.006756756756756757,0.009009009009009009,,,,,,,,0.02702702702702703,,,,0.0625,,,,,,,,,,,,,
Paenibacillus thiaminolyticus,0.003067484662576687,0.004750593824228029,0.03076923076923077,0.011111111111111112,,,,,0.015151515151515152,,,0.0784313725490196,,0.10810810810810811,,0.17647058823529413,,,,,,,,,,0.14285714285714285,,,0.07692307692307693,,
Paenibacillus naphthalenovorans,0.003067484662576687,,0.020512820512820513,,0.006756756756756757,0.009009009009009009,,0.013513513513513514,,,,0.0196078431372549,,,,0.11764705882352941,,,,,,,,,,,,,,,
Propionibacterium virus PA6,0.003067484662576687,0.0023752969121140144,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,,,0.0625,0.06666666666666667,,,,,,,
Muricauda sp. 501str8,0.003067484662576687,,,,,0.018018018018018018,,,,,,,,0.08108108108108109,,,,,,,,,,,,,,,,,
Candidatus Hamiltonella defensa,0.003067484662576687,0.023752969121140142,0.02564102564102564,0.005555555555555556,0.02027027027027027,0.10810810810810811,0.052083333333333336,0.013513513513513514,,,0.019230769230769232,,0.046511627906976744,0.10810810810810811,0.1111111111111111,,,0.125,0.4375,0.0625,,0.375,0.0625,0.06666666666666667,0.07142857142857142,,,,,,
Pantoea sp. CCBC3-3-1,0.003067484662576687,0.019002375296912115,0.15897435897435896,0.07777777777777778,0.4189189189189189,0.2072072072072072,0.14583333333333334,0.05405405405405406,0.16666666666666666,0.1,0.11538461538461539,0.27450980392156865,0.20930232558139536,0.13513513513513514,0.4166666666666667,0.5294117647058824,0.47058823529411764,0.125,,0.625,0.5625,0.25,0.0625,0.06666666666666667,0.21428571428571427,,,,0.46153846153846156,,0.08333333333333333
Paenibacillus xylanexedens,0.003067484662576687,0.014251781472684086,0.010256410256410256,,0.006756756756756757,0.009009009009009009,,,0.015151515151515152,,0.019230769230769232,0.0392156862745098,,,,0.058823529411764705,,,,,,,,,,,,,0.07692307692307693,,
Propionibacterium virus Kubed,0.003067484662576687,0.0023752969121140144,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Exiguobacterium sp. ZWU0009,0.003067484662576687,0.004750593824228029,0.11282051282051282,0.005555555555555556,,0.02702702702702703,,,,,,0.0784313725490196,,,,0.29411764705882354,,,,,,,,,,,,,,,
Exiguobacterium sp. U13-1,0.003067484662576687,0.004750593824228029,0.09743589743589744,0.005555555555555556,0.006756756756756757,0.036036036036036036,,,0.015151515151515152,,,0.0784313725490196,,,,0.23529411764705882,,,,,,,,,,,,,,,
Planococcus sp. MB-3u-03,0.003067484662576687,0.1377672209026128,0.010256410256410256,0.11666666666666667,0.0945945945945946,0.04504504504504504,0.10416666666666667,0.10810810810810811,0.12121212121212122,0.016666666666666666,0.19230769230769232,,0.23255813953488372,,,,0.5882352941176471,0.375,0.0625,0.125,,0.1875,0.1875,0.06666666666666667,,,,0.14285714285714285,,,
Propionibacterium virus PAD20,0.003067484662576687,,,,0.013513513513513514,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Arcobacter aquimarinus,0.003067484662576687,,,,0.006756756756756757,0.16216216216216217,,,,,,,,0.21621621621621623,,,,,,,,,,,,,,,,,
Bernardetia litoralis,0.003067484662576687,0.0023752969121140144,,,0.02702702702702703,0.2702702702702703,,,0.030303030303030304,,,,,0.32432432432432434,,,0.058823529411764705,,,,,,,,,,,,,,
Streptococcus virus DT1,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,
Candidatus Saccharibacteria bacterium FS15P,0.003067484662576687,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia phage Eta,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium sp. ML3W,0.003067484662576687,0.08788598574821853,0.03076923076923077,,0.006756756756756757,0.18018018018018017,0.03125,,0.030303030303030304,,,0.058823529411764705,0.06976744186046512,0.24324324324324326,0.1388888888888889,0.17647058823529413,0.5294117647058824,,,0.0625,0.1875,0.0625,,,,,,,0.23076923076923078,,
Aerococcus christensenii,0.003067484662576687,0.009501187648456057,0.005128205128205128,0.005555555555555556,,0.09009009009009009,0.010416666666666666,,,,,,0.046511627906976744,,0.05555555555555555,,,,,,,,0.0625,,,,,,,,
Rathayibacter toxicus,0.003067484662576687,0.10451306413301663,,,0.006756756756756757,,,,,,0.038461538461538464,,,,0.027777777777777776,,,,,,,,,0.06666666666666667,0.07142857142857142,,,,,,
Leuconostoc carnosum,0.003067484662576687,0.22802850356294538,,0.25555555555555554,0.060810810810810814,0.6576576576576577,0.3541666666666667,0.12162162162162163,0.015151515151515152,,0.17307692307692307,0.0196078431372549,0.13953488372093023,0.05405405405405406,0.6944444444444444,,0.5294117647058824,0.3125,,,,0.3125,0.5,,,,,,,,
Leuconostoc garlicum,0.003067484662576687,0.011876484560570071,,,0.0472972972972973,0.009009009009009009,0.010416666666666666,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Weissella soli,0.003067484662576687,0.0023752969121140144,0.005128205128205128,,0.02702702702702703,0.009009009009009009,,,,,,,,,0.027777777777777776,,,,,0.0625,,,,,,,,,0.07692307692307693,,
Microbacterium sp. 1.5R,0.003067484662576687,0.47268408551068886,0.03076923076923077,0.15,0.2702702702702703,0.16216216216216217,0.020833333333333332,0.13513513513513514,,0.03333333333333333,0.17307692307692307,,0.20930232558139536,0.32432432432432434,0.4166666666666667,,0.8823529411764706,0.5,0.375,1.0,,0.5625,0.3125,0.3333333333333333,0.14285714285714285,0.07142857142857142,,,0.07692307692307693,0.15384615384615385,
Leclercia sp. 29361,0.003067484662576687,0.007125890736342043,0.20512820512820512,0.15,0.27702702702702703,0.38738738738738737,0.020833333333333332,0.10810810810810811,0.7272727272727273,0.016666666666666666,0.15384615384615385,0.29411764705882354,0.046511627906976744,0.08108108108108109,0.25,0.5294117647058824,0.8823529411764706,0.25,0.1875,1.0,0.5625,0.1875,0.25,0.06666666666666667,,,,,0.3076923076923077,0.23076923076923078,
Candidatus Saccharibacteria bacterium FS13P,0.003067484662576687,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerococcus mediterraneensis,0.003067484662576687,0.2327790973871734,0.015384615384615385,0.09444444444444444,0.1554054054054054,0.7207207207207207,0.3229166666666667,0.02702702702702703,0.07575757575757576,,0.038461538461538464,,0.023255813953488372,0.3783783783783784,0.75,,0.29411764705882354,0.25,0.125,0.25,,0.1875,0.25,,0.07142857142857142,,,0.07142857142857142,,,0.3333333333333333
Leclercia sp. W17,0.003067484662576687,0.007125890736342043,0.21025641025641026,0.022222222222222223,0.0472972972972973,0.02702702702702703,,0.013513513513513514,0.06060606060606061,,0.019230769230769232,0.23529411764705882,,,,0.4117647058823529,0.4117647058823529,,,,0.4375,,,,,,,0.14285714285714285,0.15384615384615385,,
Leclercia sp. W6,0.003067484662576687,0.0023752969121140144,0.2153846153846154,0.022222222222222223,0.05405405405405406,0.018018018018018018,,0.013513513513513514,0.030303030303030304,,0.057692307692307696,0.23529411764705882,,,,0.4117647058823529,0.35294117647058826,,,,0.4375,,,,,,,0.07142857142857142,0.23076923076923078,,
Selenomonas sp. oral taxon 136,0.003067484662576687,0.009501187648456057,0.005128205128205128,0.027777777777777776,0.013513513513513514,0.06306306306306306,0.020833333333333332,0.05405405405405406,,,0.019230769230769232,,0.11627906976744186,,,,,,0.0625,,,,0.125,,,,,0.07142857142857142,,,
Veillonella rodentium,0.003067484662576687,0.009501187648456057,,0.027777777777777776,0.006756756756756757,0.1891891891891892,0.041666666666666664,0.05405405405405406,0.015151515151515152,,,0.0196078431372549,0.09302325581395349,,,,,,0.0625,,,0.0625,,,0.07142857142857142,,,,,,
[Clostridium] innocuum,0.003067484662576687,0.0023752969121140144,0.02564102564102564,0.016666666666666666,,0.02702702702702703,0.010416666666666666,,,,,,,,,0.058823529411764705,,0.0625,,0.0625,,,,,0.14285714285714285,,,,,,0.08333333333333333
Carnobacterium inhibens,0.003067484662576687,0.38717339667458434,0.02564102564102564,0.011111111111111112,0.27702702702702703,0.1891891891891892,0.125,,0.06060606060606061,,0.019230769230769232,0.09803921568627451,0.20930232558139536,0.24324324324324326,0.4722222222222222,0.11764705882352941,0.9411764705882353,0.3125,0.0625,0.375,0.0625,0.4375,0.0625,0.06666666666666667,,,,,0.07692307692307693,,0.08333333333333333
Micromonospora sp. L5,0.003067484662576687,,,0.011111111111111112,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Candidatus Cardinium hertigii,0.003067484662576687,,,,,,,,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Arthrobacter sp. 31.31,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinium endosymbiont of Encarsia pergandiella,0.003067484662576687,0.0023752969121140144,,,,,0.010416666666666666,,,,0.019230769230769232,,0.046511627906976744,,,,,,,,,,,,,,,,,,
Lactobacillus casei,0.003067484662576687,0.007125890736342043,0.035897435897435895,0.011111111111111112,0.006756756756756757,0.009009009009009009,0.16666666666666666,,,,,,0.13953488372093023,0.02702702702702703,,,,,,,,,,,,,,,,0.07692307692307693,
Citrobacter rodentium,0.003067484662576687,,0.12307692307692308,0.022222222222222223,0.0945945945945946,0.04504504504504504,,0.013513513513513514,0.015151515151515152,,0.09615384615384616,0.17647058823529413,,,0.027777777777777776,0.5294117647058824,0.058823529411764705,,,0.125,0.4375,,,,0.07142857142857142,,,,0.23076923076923078,,
Pseudomonas virus EL,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Belliella baltica,0.003067484662576687,0.004750593824228029,0.005128205128205128,,0.006756756756756757,0.04504504504504504,,,,,,,0.023255813953488372,0.21621621621621623,,,,,,,,,,,,,,,,,
Libanicoccus massiliensis,0.003067484662576687,,0.05128205128205128,,,,,,0.015151515151515152,,0.019230769230769232,,,,,,,,,,,,,,0.07142857142857142,0.07142857142857142,,,,,
Citrobacter koseri,0.003067484662576687,0.004750593824228029,0.08717948717948718,0.03888888888888889,0.04054054054054054,0.02702702702702703,,0.02702702702702703,0.015151515151515152,0.016666666666666666,0.07692307692307693,0.1568627450980392,,0.02702702702702703,0.027777777777777776,0.4117647058823529,0.11764705882352941,0.0625,0.0625,,0.5,,,,0.14285714285714285,,,,0.07692307692307693,,
Cyclobacterium amurskyense,0.003067484662576687,0.0023752969121140144,,,0.013513513513513514,0.06306306306306306,,,,,,,,0.1891891891891892,,,0.058823529411764705,,,,,,,,,,,,,,
Flaviflexus sp. H23T48,0.003067484662576687,0.06413301662707839,0.07692307692307693,0.022222222222222223,0.006756756756756757,0.08108108108108109,,,0.030303030303030304,,,,0.023255813953488372,0.05405405405405406,,,,,,0.0625,,,,,0.07142857142857142,,,,,,
Lactobacillus ruminis,0.003067484662576687,0.004750593824228029,0.07179487179487179,0.005555555555555556,0.013513513513513514,0.05405405405405406,,,0.015151515151515152,,,,0.023255813953488372,,,,0.23529411764705882,,,,,,,,0.07142857142857142,,,,,,
Lactobacillus zhachilii,0.003067484662576687,,0.005128205128205128,,0.013513513513513514,0.018018018018018018,,,,,,0.0196078431372549,,0.02702702702702703,,,,,,,,,,,,,,,,,
Lactobacillus gasseri,0.003067484662576687,0.019002375296912115,0.005128205128205128,0.005555555555555556,0.006756756756756757,0.22522522522522523,0.03125,0.013513513513513514,,,,,0.06976744186046512,0.05405405405405406,0.05555555555555555,,0.058823529411764705,0.0625,,,,,,,0.07142857142857142,,,,,,
Lactobacillus apis,0.003067484662576687,0.0023752969121140144,0.005128205128205128,,0.006756756756756757,0.018018018018018018,,0.013513513513513514,0.030303030303030304,,,,,,0.08333333333333333,,,0.0625,0.3125,0.125,,,0.0625,,,,,,,,
Kosakonia radicincitans,0.003067484662576687,0.0023752969121140144,0.035897435897435895,0.011111111111111112,0.013513513513513514,0.009009009009009009,,0.02702702702702703,,,0.038461538461538464,0.0784313725490196,,,,0.23529411764705882,,,,,0.1875,,,,0.07142857142857142,,,,0.07692307692307693,,
Xanthomonas citri phage CP2,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pediococcus inopinatus,0.003067484662576687,,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea sp. 201603H,0.003067484662576687,,0.03076923076923077,0.005555555555555556,0.10810810810810811,0.05405405405405406,,,0.030303030303030304,,,0.11764705882352941,0.023255813953488372,,0.4444444444444444,0.29411764705882354,0.11764705882352941,,,0.125,0.25,0.0625,,,0.07142857142857142,,,,0.46153846153846156,,
Leclercia sp. J807,0.003067484662576687,0.0023752969121140144,0.24615384615384617,0.022222222222222223,0.05405405405405406,0.02702702702702703,,0.02702702702702703,0.045454545454545456,,0.019230769230769232,0.23529411764705882,,,0.027777777777777776,0.47058823529411764,0.35294117647058826,,,0.0625,0.4375,,,,,,,0.07142857142857142,0.15384615384615385,,
Chloroflexus aurantiacus,0.003067484662576687,,0.010256410256410256,0.005555555555555556,,,,0.013513513513513514,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Winogradskyella sp. J14-2,0.003067484662576687,0.004750593824228029,,,0.006756756756756757,0.08108108108108109,,,,,,0.0196078431372549,,0.08108108108108109,,,,,,,,,,,,,,,,,
Acinetobacter virus Loki,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proteus vulgaris,0.003067484662576687,,0.015384615384615385,,0.013513513513513514,0.22522522522522523,,0.02702702702702703,0.015151515151515152,,,,,0.1891891891891892,,,,,0.0625,,,,,,,,,0.07142857142857142,,,0.08333333333333333
Serratia sp. FS14,0.003067484662576687,,0.010256410256410256,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Lacinutrix sp. 5H-3-7-4,0.003067484662576687,,,,,0.16216216216216217,,,0.030303030303030304,,,0.0196078431372549,,0.24324324324324326,,,,,,,,,,,,,,,,,
Desulfobulbus propionicus,0.003067484662576687,,0.03076923076923077,0.011111111111111112,,0.02702702702702703,,,0.015151515151515152,0.016666666666666666,,,,,,,,0.0625,,,,,,,,0.07142857142857142,,0.14285714285714285,,,
Desulfobulbus oralis,0.003067484662576687,,0.005128205128205128,0.027777777777777776,0.006756756756756757,0.009009009009009009,,0.013513513513513514,0.015151515151515152,,,,0.023255813953488372,,,,,0.0625,0.0625,,,0.0625,,,,,0.07142857142857142,,,,
Enterobacter sp. ODB01,0.003067484662576687,0.004750593824228029,0.005128205128205128,0.022222222222222223,0.006756756756756757,0.009009009009009009,,0.013513513513513514,,,0.057692307692307696,0.058823529411764705,,0.02702702702702703,,,,,,,,,,,,,,,,,
Tenacibaculum dicentrarchi,0.003067484662576687,,,,,0.18018018018018017,,,0.015151515151515152,,,0.0392156862745098,,0.13513513513513514,,,,,,,,,,,,,,,,,
Yersinia pestis,0.003067484662576687,,0.010256410256410256,0.011111111111111112,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Geoalkalibacter subterraneus,0.003067484662576687,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,0.07142857142857142,,,
Rahnella sp. ERMR1:05,0.003067484662576687,0.011876484560570071,0.03076923076923077,0.06666666666666667,0.1554054054054054,0.18018018018018017,,0.04054054054054054,0.030303030303030304,0.016666666666666666,0.019230769230769232,0.0784313725490196,0.3023255813953488,0.02702702702702703,0.05555555555555555,0.17647058823529413,0.4117647058823529,0.0625,,0.1875,0.25,0.125,0.0625,,0.21428571428571427,,,,0.23076923076923078,0.07692307692307693,0.16666666666666666
Rouxiella badensis,0.003067484662576687,0.0166270783847981,0.020512820512820513,0.12222222222222222,0.12837837837837837,0.2972972972972973,0.010416666666666666,0.0945945945945946,0.07575757575757576,,0.07692307692307693,0.058823529411764705,0.09302325581395349,0.05405405405405406,0.1388888888888889,0.23529411764705882,0.6470588235294118,0.125,,0.0625,0.25,,0.1875,,,,,,0.38461538461538464,,
Filifactor alocis,0.003067484662576687,0.030878859857482184,0.010256410256410256,0.03888888888888889,0.02702702702702703,0.4594594594594595,0.10416666666666667,0.13513513513513514,0.09090909090909091,,0.019230769230769232,,0.06976744186046512,0.05405405405405406,0.05555555555555555,,0.058823529411764705,,0.0625,,,0.0625,,0.06666666666666667,,,0.07142857142857142,0.07142857142857142,,,
Acetoanaerobium sticklandii,0.003067484662576687,0.0023752969121140144,0.07179487179487179,,0.013513513513513514,0.10810810810810811,,,,,,,,0.13513513513513514,,0.47058823529411764,,,,,,,,,,,,0.07142857142857142,,,
Enterobacter sp. R4-368,0.003067484662576687,,0.035897435897435895,,,,,,,,,0.058823529411764705,,,,0.17647058823529413,,,,,0.1875,,,,,,,,0.07692307692307693,,
Thermus parvatiensis,0.003067484662576687,0.0023752969121140144,,0.005555555555555556,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea alhagi,0.003067484662576687,0.014251781472684086,0.19487179487179487,0.07777777777777778,0.20270270270270271,0.10810810810810811,,0.013513513513513514,0.3333333333333333,,0.09615384615384616,0.29411764705882354,,0.08108108108108109,0.16666666666666666,0.5882352941176471,0.23529411764705882,,,0.25,0.5,0.0625,,,0.14285714285714285,,,,0.38461538461538464,,0.08333333333333333
Mariprofundus aestuarium,0.003067484662576687,,0.005128205128205128,0.005555555555555556,0.006756756756756757,0.02702702702702703,,0.013513513513513514,,,,,0.023255813953488372,,0.08333333333333333,,,,,,,0.0625,,,,,,,,,
Lachnospiraceae bacterium,0.003067484662576687,0.007125890736342043,0.09743589743589744,,0.006756756756756757,0.05405405405405406,0.020833333333333332,,,,,0.058823529411764705,0.046511627906976744,0.05405405405405406,,0.47058823529411764,0.5294117647058824,0.1875,,0.0625,,0.125,,,0.14285714285714285,,,0.07142857142857142,,,
Hungatella hathewayi,0.003067484662576687,,0.15897435897435896,,,0.009009009009009009,,,0.030303030303030304,,,0.21568627450980393,,,,0.7647058823529411,,,,,,,,,0.07142857142857142,,,0.07142857142857142,,,0.08333333333333333
Clostridium aceticum,0.003067484662576687,,0.05128205128205128,,0.006756756756756757,0.0990990990990991,,,,,,0.0196078431372549,0.023255813953488372,0.24324324324324326,,0.47058823529411764,,,,,,,,,,,,,,,
Enterobacteriaceae endosymbiont of Donacia cincticornis,0.003067484662576687,,0.005128205128205128,0.005555555555555556,0.006756756756756757,0.018018018018018018,,0.013513513513513514,,,0.019230769230769232,,0.023255813953488372,0.1891891891891892,0.08333333333333333,,,,,,,0.0625,,,,,,,,,
Dickeya fangzhongdai,0.003067484662576687,,0.010256410256410256,0.011111111111111112,0.006756756756756757,,,0.013513513513513514,,,,0.058823529411764705,,,,,,,,,,,,,0.07142857142857142,,,,,,
Chryseobacterium sp. G0186,0.003067484662576687,0.0332541567695962,0.03076923076923077,,,0.1891891891891892,,0.04054054054054054,0.030303030303030304,0.016666666666666666,0.019230769230769232,0.09803921568627451,0.023255813953488372,0.2702702702702703,0.25,0.11764705882352941,0.11764705882352941,0.0625,,,0.375,,,0.06666666666666667,0.07142857142857142,,,0.2857142857142857,0.38461538461538464,,
Clostridium beijerinckii,0.003067484662576687,0.0166270783847981,0.15384615384615385,0.022222222222222223,0.11486486486486487,0.6666666666666666,0.03125,0.013513513513513514,0.5151515151515151,,,0.21568627450980393,0.06976744186046512,0.5405405405405406,0.1111111111111111,0.9411764705882353,0.5294117647058824,0.25,,0.1875,0.0625,0.0625,,,0.07142857142857142,,,,0.15384615384615385,,0.08333333333333333
Halorussus sp. ZS-3,0.003067484662576687,0.0023752969121140144,0.020512820512820513,0.011111111111111112,,0.018018018018018018,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,
Capnocytophaga ochracea,0.003067484662576687,0.004750593824228029,,0.005555555555555556,,0.04504504504504504,0.020833333333333332,0.013513513513513514,,,,,,0.02702702702702703,0.027777777777777776,,,0.0625,,,,,,,,,,,,,
Tenacibaculum jejuense,0.003067484662576687,0.0023752969121140144,0.010256410256410256,,,0.23423423423423423,,,0.045454545454545456,,,0.0392156862745098,0.023255813953488372,0.35135135135135137,,,,,,0.0625,,,,,,0.07142857142857142,,,,,
Mycobacterium leprae,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus coagulans,0.003067484662576687,0.007125890736342043,0.05641025641025641,0.016666666666666666,0.02702702702702703,0.09009009009009009,0.020833333333333332,0.013513513513513514,0.045454545454545456,0.016666666666666666,0.019230769230769232,0.0196078431372549,0.023255813953488372,0.10810810810810811,,0.29411764705882354,,,,0.125,,,,,,,,,,,
Fictibacillus arsenicus,0.003067484662576687,0.0023752969121140144,0.020512820512820513,0.005555555555555556,0.006756756756756757,0.018018018018018018,,,0.030303030303030304,,,,,0.08108108108108109,,0.11764705882352941,,,,,,,,,,,,,,,
Leptotrichia trevisanii,0.003067484662576687,0.05463182897862233,,0.011111111111111112,0.060810810810810814,0.7207207207207207,0.11458333333333333,0.013513513513513514,0.16666666666666666,,0.019230769230769232,,0.06976744186046512,0.32432432432432434,0.3333333333333333,,0.23529411764705882,,,,,0.0625,,,0.07142857142857142,,,0.14285714285714285,,,
Campylobacter jejuni,0.003067484662576687,0.004750593824228029,0.015384615384615385,0.011111111111111112,0.04054054054054054,0.3333333333333333,,,0.07575757575757576,,,,0.046511627906976744,0.4594594594594595,,,0.11764705882352941,,0.0625,,,,,,,,,,,,
Rhodococcus sp. H-CA8f,0.003067484662576687,0.12589073634204276,,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flavobacterium magnum,0.003067484662576687,,,,,0.009009009009009009,,,,0.016666666666666666,,0.0392156862745098,0.06976744186046512,,0.027777777777777776,,,,,,0.0625,,,,,,,,,,
Treponema sp. OMZ 838,0.003067484662576687,0.004750593824228029,,0.03888888888888889,0.033783783783783786,0.2072072072072072,0.03125,0.10810810810810811,0.10606060606060606,,,,0.06976744186046512,0.13513513513513514,,,,,0.125,,,,,0.06666666666666667,,,,0.07142857142857142,,,
Pandoravirus inopinatum,0.003067484662576687,,,0.005555555555555556,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sphaerochaeta pleomorpha,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirochaeta thermophila,0.003067484662576687,,0.015384615384615385,,,,,,,,,0.0196078431372549,,0.02702702702702703,,,,,,,,,,,,,,,,,
Halapricum salinum,0.003067484662576687,0.0023752969121140144,0.015384615384615385,0.011111111111111112,,0.009009009009009009,,,0.15151515151515152,,,,0.023255813953488372,,,,,,,,,,,,,0.07142857142857142,,,,,
Helicobacter pylori,0.003067484662576687,0.009501187648456057,0.041025641025641026,0.03888888888888889,0.07432432432432433,0.5675675675675675,0.15625,0.02702702702702703,0.3333333333333333,,,,0.11627906976744186,0.5405405405405406,0.1388888888888889,,0.23529411764705882,0.0625,0.0625,0.125,,0.0625,,,0.07142857142857142,0.07142857142857142,,,,,
Streptomyces sp. 11-1-2,0.003067484662576687,0.009501187648456057,0.005128205128205128,0.005555555555555556,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter rectus,0.003067484662576687,0.011876484560570071,0.005128205128205128,0.06666666666666667,0.013513513513513514,0.25225225225225223,0.041666666666666664,0.0945945945945946,0.06060606060606061,,,,0.06976744186046512,0.02702702702702703,,,,0.0625,0.125,,,,,0.13333333333333333,,,0.07142857142857142,0.07142857142857142,,,
Salegentibacter salegens,0.003067484662576687,0.011876484560570071,,,0.006756756756756757,0.09009009009009009,,,0.015151515151515152,,,0.0392156862745098,0.13953488372093023,0.21621621621621623,,,0.058823529411764705,,,,,,,,,,,,0.07692307692307693,,
Vibrio virus PG07,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winogradskyella sp. RHA_55,0.003067484662576687,0.0023752969121140144,,0.005555555555555556,0.006756756756756757,0.16216216216216217,,,,,,0.0196078431372549,,0.1891891891891892,,,,,,,,,,,,,,,,,
Desulfovibrio carbinolicus,0.003067484662576687,,0.005128205128205128,0.005555555555555556,,0.009009009009009009,,0.013513513513513514,0.015151515151515152,0.016666666666666666,,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Planctomycetes bacterium Mal48,0.003067484662576687,,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Enterobacter phage phiEap-2,0.003067484662576687,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salegentibacter sp. T436,0.003067484662576687,0.040380047505938245,0.010256410256410256,,0.11486486486486487,0.14414414414414414,,,0.15151515151515152,,,0.0196078431372549,0.06976744186046512,0.13513513513513514,0.027777777777777776,,0.23529411764705882,0.0625,,,,,,,,,,,0.07692307692307693,,
Escherichia virus KWBSE43-6,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter phage vB_AbaM_Acibel004,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfovibrio fairfieldensis,0.003067484662576687,,0.02564102564102564,0.022222222222222223,,0.009009009009009009,0.020833333333333332,0.013513513513513514,,0.016666666666666666,,,,,,,,,,,,,,,,,0.14285714285714285,,,,
Aquareovirus A,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralstonia phage RSK1,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio phage pYD21-A,0.0015337423312883436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter farmeri,0.0015337423312883436,,0.06153846153846154,0.011111111111111112,0.04054054054054054,0.009009009009009009,,0.02702702702702703,0.015151515151515152,,0.038461538461538464,0.11764705882352941,,0.08108108108108109,,0.4117647058823529,0.058823529411764705,,,,0.4375,0.125,,,,,,,0.15384615384615385,,
