Species,hong_kong,london,ilorin,singapore,new_york_city,porto,barcelona,kyiv,doha,seoul,zurich,lisbon,stockholm,denver,berlin,offa,santiago,naples,paris,sacramento,hamilton,marseille,sofia,vienna,sendai,brisbane,kuala_lumpur,hanoi,auckland,minneapolis,baltimore
Bacillus ciccensis,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chryseobacterium sp. H3001,,0.0023752969121140144,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Bacillus pumilus,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Chryseobacterium indologenes,,0.0023752969121140144,,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,0.07692307692307693,,
Lactobacillus crispatus,,0.0023752969121140144,,,,0.018018018018018018,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus iners,,0.0023752969121140144,,,,0.009009009009009009,0.010416666666666666,,,,,,,,,,,,,,,,,,,,,,,,
Saccharomyces cerevisiae,,0.0023752969121140144,,,,,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
Plantibacter sp. M259,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium efficiens,,0.0023752969121140144,0.005128205128205128,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium halotolerans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erwinia gerundensis,,0.0023752969121140144,,,0.013513513513513514,0.02702702702702703,,,,,,,,,,,,,,,0.1875,,,,,,,,,,
Streptococcus parauberis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea rwandensis,,0.0023752969121140144,0.005128205128205128,,,,,,,,,0.0392156862745098,,,,,,,,,0.25,,,,,,,,0.07692307692307693,,
Rhizobium oryzihabitans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus vitulinus,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus condimenti,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus warneri,,0.0023752969121140144,,,,,,,,,,,,0.02702702702702703,,,,,,,,,,,,,,,,,
Enterobacteriaceae bacterium strain FGI 57,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macrococcus canis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klebsiella variicola,,0.0023752969121140144,,,,,0.3020833333333333,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Rhodococcus sp. AQ5-07,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mixta calida,,0.0023752969121140144,0.005128205128205128,0.005555555555555556,0.0472972972972973,0.018018018018018018,,,0.09090909090909091,,0.019230769230769232,0.0392156862745098,,,0.027777777777777776,0.11764705882352941,,,,0.0625,,,,,,,,,,,
Leucobacter sp. HDW9B,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candida orthopsilosis,,0.0023752969121140144,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paenibacillus odorifer,,0.0023752969121140144,0.005128205128205128,,0.006756756756756757,0.009009009009009009,,,,,,0.0392156862745098,,,,,,,,,0.3125,,,,,,,,0.07692307692307693,,
Debaryomyces hansenii,,0.0023752969121140144,,,,0.018018018018018018,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,
Lactobacillus murinus,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus thuringiensis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Acinetobacter radioresistens,,0.0023752969121140144,0.02564102564102564,,0.10810810810810811,0.009009009009009009,0.0625,,,,,0.1568627450980392,,0.02702702702702703,,0.058823529411764705,0.058823529411764705,,,,0.0625,,,,,,,,,,
Lactococcus piscium,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Babesia bigemina,,0.0023752969121140144,0.02564102564102564,,,0.009009009009009009,,,,,0.019230769230769232,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Lysinibacillus fusiformis,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia symbiotica,,0.0023752969121140144,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. MYb193,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Pseudomonas sp. A214,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium pusense,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia liquefaciens,,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia sp. P2ACOL2,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paenibacillus sp. Y412MC10,,0.0023752969121140144,,,,,,,,,,0.0392156862745098,,,,,,,,,,,,,,,,,,,
Bacillus subtilis,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tessaracoccus flavus,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,
Pseudomonas synxantha,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Neorhizobium sp. NCHU2750,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.15384615384615385,,
Xylanimonas cellulosilytica,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isoptericola dokdonensis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isoptericola variabilis,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xylanimicrobium sp. FW10M-9,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevibacterium sp. o2,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium sp. Y9,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium sp. IRBG74,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhizobium sp. Khangiran2,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,
Delftia tsuruhatensis,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Delftia acidovorans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Eikenella corrodens,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massilia lutea,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudonocardia sp. Gen01,,0.0023752969121140144,,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensifer adhaerens,,0.0023752969121140144,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium pusillum,,0.0023752969121140144,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Stappia indica,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rathayibacter sp. VKM Ac-2760,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobium sp. YG1,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Leucobacter sp. HDW9C,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrococcus sp. SGAir0287,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter sp. AONIH1,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter insolitus,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornithinimicrobium sp. HY006,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornithinimicrobium flavum,,0.0023752969121140144,0.10256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massilia albidiflava,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Brevundimonas sp. Bb-A,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brevundimonas sp. DS20,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Methyloversatilis sp. RAC08,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corallococcus coralloides,,0.0023752969121140144,,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. ZAC14A_NAIMI4_1,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. SAU14A_NAIMI4_5,,0.0023752969121140144,0.020512820512820513,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. ESTM1D_MKCIP4_1,,0.0023752969121140144,,,,,,,,,0.019230769230769232,0.0196078431372549,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonadaceae bacterium SI-3,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leuconostoc lactis,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas rhizosphaerae,,0.0023752969121140144,,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,0.058823529411764705,,,,0.3125,,,,,,,,0.07692307692307693,,
Pseudomonas saudiphocaensis,,0.0023752969121140144,0.005128205128205128,,0.006756756756756757,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas umsongensis,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas lundensis,,0.0023752969121140144,,,,,,,0.22727272727272727,,,,,0.40540540540540543,,,,,,,0.0625,,,,,,,,,,
Pseudomonas rhodesiae,,0.0023752969121140144,,,,0.009009009009009009,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Pseudomonas azotoformans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Tessaracoccus sp. T2.5-30,,0.0023752969121140144,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium sp. BH-2-1-1,,0.0023752969121140144,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Acidipropionibacterium jensenii,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas protegens,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Gordonia iterans,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. G4,,0.0023752969121140144,,,0.013513513513513514,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Weissella cibaria,,0.0023752969121140144,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoalteromonas spongiae,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium botulinum,,0.0023752969121140144,0.020512820512820513,,,0.009009009009009009,,,,,0.019230769230769232,0.0392156862745098,0.023255813953488372,0.10810810810810811,,0.11764705882352941,,,,,,,,,,,,,,,
Clostridium argentinense,,0.0023752969121140144,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Georgenia sp. ZLJ0423,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veillonella atypica,,0.0023752969121140144,,,,,,0.013513513513513514,,,,,,,,,,,0.0625,,,,,,,,,,,,
Corynebacterium ammoniagenes,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finegoldia magna,,0.0023752969121140144,,,,0.036036036036036036,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas acidaminiphila,,0.0023752969121140144,0.020512820512820513,,0.006756756756756757,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,0.15384615384615385,,
Corynebacterium stationis,,0.0023752969121140144,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium doosanense,,0.0023752969121140144,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,
Stenotrophomonas sp. MYb57,,0.0023752969121140144,,,0.006756756756756757,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,
Corynebacterium casei,,0.0023752969121140144,,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguibacter sp. HDW7,,0.0023752969121140144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. ACNIH1,,,0.15897435897435896,0.005555555555555556,0.16216216216216217,,,,0.015151515151515152,,,0.23529411764705882,,0.02702702702702703,,0.4117647058823529,0.058823529411764705,,,0.125,0.0625,,,,,,,,0.07692307692307693,,
Sphingobacterium hotanense,,,0.035897435897435895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosakonia cowanii,,,0.035897435897435895,,,,,,,,0.019230769230769232,,,,,0.17647058823529413,,,,,,,,,,,,,,,
Pantoea dispersa,,,0.035897435897435895,0.03888888888888889,0.02027027027027027,,,,0.015151515151515152,,0.038461538461538464,0.0784313725490196,,,,0.058823529411764705,,,,,0.0625,,,,,,,,0.07692307692307693,,
Bacillus circulans,,,0.035897435897435895,,0.013513513513513514,0.009009009009009009,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,
Leclercia sp. W17,,,0.02564102564102564,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,,,,0.0625,,,,,,,,,,
Leclercia adecarboxylata,,,0.02564102564102564,0.005555555555555556,0.02702702702702703,,,,,,,0.1568627450980392,,,,,,,,,0.125,,,,,,,,,,
Lacrimispora saccharolytica,,,0.02564102564102564,,,,,,,,,0.0392156862745098,,,,0.35294117647058826,,,,,,,,,,,,,,,
Leclercia sp. W6,,,0.02564102564102564,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,,,,0.0625,,,,,,,,,,
Leclercia sp. J807,,,0.02564102564102564,,0.006756756756756757,,,,,,,,,,,0.11764705882352941,,,,,0.0625,,,,,,,,,,
Enterobacter sp. E76,,,0.020512820512820513,,,,,,,,,0.0196078431372549,,,,0.17647058823529413,,,,,,,,,,,,,,,
Fusarium verticillioides,,,0.020512820512820513,0.011111111111111112,,0.009009009009009009,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas luteola,,,0.020512820512820513,,0.02702702702702703,0.018018018018018018,,,0.045454545454545456,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Collinsella aerofaciens,,,0.015384615384615385,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Pseudescherichia vulneris,,,0.015384615384615385,,0.02702702702702703,0.009009009009009009,,,0.045454545454545456,,,0.1568627450980392,,,,0.29411764705882354,,,,0.0625,0.25,,,,,,,,,,
Pseudomonas fulva,,,0.015384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
Pseudomonas sp. R2A2,,,0.015384615384615385,,0.013513513513513514,,,,,,,0.0392156862745098,,,,0.11764705882352941,,,,,,,,,,,,,,,
Pseudomonas sp. THAF7b,,,0.015384615384615385,,0.006756756756756757,,,,,,,,,,,0.11764705882352941,,,,,,,,,,,,,,,
Plautia stali symbiont,,,0.015384615384615385,,0.006756756756756757,,,,,,,0.0196078431372549,,,,0.058823529411764705,,,,,,,,,,,,,,,
Sporisorium graminicola,,,0.015384615384615385,,,0.009009009009009009,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. TTH0-4,,,0.010256410256410256,,0.006756756756756757,,,,,,,0.0196078431372549,,,,,,,,,0.0625,,,,,,,,,,
Sphingomonas sp. LK11,,,0.010256410256410256,0.005555555555555556,0.013513513513513514,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. LTJR-52,,,0.010256410256410256,,0.02027027027027027,,,,0.045454545454545456,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Exiguobacterium mexicanum,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,
Stigmatella aurantiaca,,,0.010256410256410256,0.005555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus varians,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea vagans,,,0.010256410256410256,,0.02027027027027027,0.018018018018018018,,,0.07575757575757576,,,0.09803921568627451,,,,0.17647058823529413,,,,,0.3125,,,,,,,,0.3076923076923077,,
Kosakonia sp. CCTCC M2018092,,,0.010256410256410256,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Paeniclostridium sordellii,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscillibacter valericigenes,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter werkmanii,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronobacter sakazakii,,,0.010256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterobacter bugandensis,,,0.010256410256410256,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Vagococcus teuberi,,,0.010256410256410256,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. Pemsol,,,0.010256410256410256,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Bifidobacterium longum,,,0.010256410256410256,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,0.07142857142857142,,,,,,
Methylobacterium aquaticum,,,0.010256410256410256,,,0.009009009009009009,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Methylobacterium currus,,,0.010256410256410256,0.005555555555555556,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. pho,,,0.010256410256410256,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Corynebacterium maris,,,0.005128205128205128,,,,,,0.030303030303030304,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,
Corynebacterium riegelii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. ABRD_28,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccharopolyspora sp. ASAGF58,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccharopolyspora erythraea,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides fragilis,,,0.005128205128205128,,,,,,,,,,,,,,,,0.0625,,,,,,,,,0.14285714285714285,,,
Flavobacterium anhuiense,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sp. SGAir0570,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus delbrueckii,,,0.005128205128205128,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus pentosus,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus plantarum,,,0.005128205128205128,,,0.009009009009009009,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus dextrinicus,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rubrobacter xylanophilus,,,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weissella confusa,,,0.005128205128205128,,0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,
Weissella paramesenteroides,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olsenella sp. oral taxon 807,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium sediminis,,,0.005128205128205128,,,,,,0.015151515151515152,,,,,,,,,,,,,,,,,,,,,,
Curtobacterium sp. SGAir0471,,,0.005128205128205128,,,,,0.013513513513513514,,,0.019230769230769232,,,,,,,,,,,,,,,0.07142857142857142,,,,,
Actinoplanes missouriensis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloacibacterium normanense,,,0.005128205128205128,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,
Hymenobacter sp. BT18,,,0.005128205128205128,,,0.018018018018018018,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium xerosis,,,0.005128205128205128,0.016666666666666666,,,,,,,0.038461538461538464,,,,,,,,0.0625,0.0625,,,,,,,,,,,
Gordonia sp. 1D,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pichia kudriavzevii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphingobacterium thalpophilum,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocardioides sp. HDW12B,,,0.005128205128205128,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,
Fusarium oxysporum,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Sebaldella termitidis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium paludicola,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diaphorobacter sp. HDW4A,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gammaproteobacteria bacterium ESL0073,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp. QZS01,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas tolaasii,,,0.005128205128205128,,,,,,,,,,0.16279069767441862,0.02702702702702703,,,,,,,,,,,,0.07142857142857142,,,,,0.08333333333333333
Stenotrophomonas sp. ZAC14D2_NAIMI4_7,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. YAU14D1_LEIMI4_1,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stenotrophomonas sp. ZAC14D2_NAIMI4_6,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xanthomonas albilineans,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xanthomonas cassavae,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luteimonas sp. Gr-4,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerosticca soli,,,0.005128205128205128,,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Shewanella sp. ANA-3,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shewanella putrefaciens,,,0.005128205128205128,,0.006756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,
Shewanella decolorationis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoalteromonas haloplanktis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudoalteromonas nigrifaciens,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halomonas sp. PGE1,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halomonas hydrothermalis,,,0.005128205128205128,0.011111111111111112,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,
Aeromonas caviae,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter soli,,,0.005128205128205128,,0.02027027027027027,,,,,,,,,,,,,,,,,,,,,,,,,,
Leclercia sp. LSNIH1,,,0.005128205128205128,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,,,,0.0625,,,,,,,,,,
Enterobacter sp. SA187,,,0.005128205128205128,,0.006756756756756757,,,,,,,0.0392156862745098,,,,,,,,,0.0625,,,,,,,,,,
Enterobacter cancerogenus,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter cloacae complex sp.,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Enterobacter oligotrophica,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Cronobacter dublinensis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronobacter condimenti,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cronobacter turicensis,,,0.005128205128205128,,0.006756756756756757,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Cronobacter universalis,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klebsiella sp. FDAARGOS_511,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter koseri,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leclercia sp. 1106151,,,0.005128205128205128,,0.006756756756756757,,,,,,,,,,,0.058823529411764705,,,,,0.0625,,,,,,,,,,
Acinetobacter bereziniae,,,0.005128205128205128,,,,,,,,,,,,0.027777777777777776,0.058823529411764705,,,,,,,,,,,,,,,
Pluralibacter gergoviae,,,0.005128205128205128,0.011111111111111112,,,,0.013513513513513514,,,,,,,,,,,,,,,,,,,,,,,
Cedecea neteri,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serratia marcescens,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter sp. ACNIH2,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter nosocomialis,,,0.005128205128205128,,0.060810810810810814,0.009009009009009009,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,
Acinetobacter tandoii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anaerobutyricum hallii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desulfitobacterium hafniense,,,0.005128205128205128,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,
Paraclostridium bifermentans,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus megaterium,,,0.005128205128205128,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,
Bacillus flexus,,,0.005128205128205128,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus sp. SGAir0095,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysinibacillus sp. 2017,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceanobacillus kimchii,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exiguobacterium sp. MH3,,,0.005128205128205128,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,
Exiguobacterium sp. AT1b,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solibacillus silvestris,,,0.005128205128205128,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,
Solibacillus sp. R5-41,,,0.005128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
